document_id,document_type,related_vendor_id,related_employee_id,related_transaction_id,related_contract_id,related_investigation_id,creation_date,file_name
EML-VND-00408,EMAIL_VENDOR_DISCUSSION,VND-02790,EMP-38319,,CON-004255,,2025-08-18,EML-VND-00408.eml
EML-VND-00409,EMAIL_VENDOR_DISCUSSION,VND-04625,EMP-44491,,CON-004883,,2024-04-21,EML-VND-00409.eml
EML-VND-00410,EMAIL_VENDOR_DISCUSSION,VND-03131,EMP-32495,,CON-008204,,2026-02-18,EML-VND-00410.eml
EML-VND-00411,EMAIL_VENDOR_DISCUSSION,VND-00353,EMP-57517,,CON-009370,,2025-03-16,EML-VND-00411.eml
EML-VND-00412,EMAIL_VENDOR_DISCUSSION,VND-01281,EMP-58681,,CON-009108,,2025-12-29,EML-VND-00412.eml
EML-VND-00413,EMAIL_VENDOR_DISCUSSION,VND-01807,EMP-7331,,CON-007476,,2025-01-08,EML-VND-00413.eml
EML-VND-00414,EMAIL_VENDOR_DISCUSSION,VND-00073,EMP-36241,,CON-009365,,2023-02-22,EML-VND-00414.eml
EML-VND-00415,EMAIL_VENDOR_DISCUSSION,VND-02292,EMP-58571,,CON-007966,,2025-10-29,EML-VND-00415.eml
EML-VND-00416,EMAIL_VENDOR_DISCUSSION,VND-03046,EMP-32539,,CON-006186,,2025-09-16,EML-VND-00416.eml
EML-VND-00417,EMAIL_VENDOR_DISCUSSION,VND-03079,EMP-4300,,CON-000965,,2023-10-11,EML-VND-00417.eml
EML-VND-00418,EMAIL_VENDOR_DISCUSSION,VND-01343,EMP-32451,,CON-003667,,2025-05-09,EML-VND-00418.eml
EML-VND-00419,EMAIL_VENDOR_DISCUSSION,VND-01078,EMP-40154,,CON-002804,,2024-01-22,EML-VND-00419.eml
EML-VND-00420,EMAIL_VENDOR_DISCUSSION,VND-02164,EMP-15628,,CON-009704,,2023-08-21,EML-VND-00420.eml
EML-VND-00421,EMAIL_VENDOR_DISCUSSION,VND-04498,EMP-26828,,CON-003686,,2025-12-27,EML-VND-00421.eml
EML-VND-00422,EMAIL_VENDOR_DISCUSSION,VND-00263,EMP-4973,,CON-007316,,2025-06-06,EML-VND-00422.eml
EML-VND-00423,EMAIL_VENDOR_DISCUSSION,VND-03037,EMP-36226,,CON-002688,,2025-11-19,EML-VND-00423.eml
EML-VND-00424,EMAIL_VENDOR_DISCUSSION,VND-01493,EMP-39078,,CON-007450,,2024-10-02,EML-VND-00424.eml
EML-VND-00425,EMAIL_VENDOR_DISCUSSION,VND-03916,EMP-35175,,CON-002232,,2023-03-08,EML-VND-00425.eml
EML-VND-00426,EMAIL_VENDOR_DISCUSSION,VND-03231,EMP-65278,,CON-004430,,2025-12-03,EML-VND-00426.eml
EML-VND-00427,EMAIL_VENDOR_DISCUSSION,VND-02130,EMP-CORP-00404,,CON-007342,,2024-01-13,EML-VND-00427.eml
EML-VND-00428,EMAIL_VENDOR_DISCUSSION,VND-02800,EMP-63786,,CON-001522,,2024-12-10,EML-VND-00428.eml
EML-VND-00429,EMAIL_VENDOR_DISCUSSION,VND-02234,EMP-54695,,CON-003179,,2025-12-29,EML-VND-00429.eml
EML-VND-00430,EMAIL_VENDOR_DISCUSSION,VND-04563,EMP-1940,,CON-006741,,2024-02-12,EML-VND-00430.eml
EML-VND-00431,EMAIL_VENDOR_DISCUSSION,VND-04639,EMP-28282,,CON-000609,,2024-03-18,EML-VND-00431.eml
EML-VND-00432,EMAIL_VENDOR_DISCUSSION,VND-02446,EMP-69584,,CON-007498,,2024-12-27,EML-VND-00432.eml
EML-VND-00433,EMAIL_VENDOR_DISCUSSION,VND-01932,EMP-59369,,CON-008848,,2025-07-05,EML-VND-00433.eml
EML-VND-00434,EMAIL_VENDOR_DISCUSSION,VND-01788,EMP-15386,,CON-005729,,2023-08-19,EML-VND-00434.eml
EML-VND-00435,EMAIL_VENDOR_DISCUSSION,VND-02827,EMP-20274,,CON-009429,,2023-02-21,EML-VND-00435.eml
EML-VND-00436,EMAIL_VENDOR_DISCUSSION,VND-01210,EMP-34005,,CON-009216,,2026-01-28,EML-VND-00436.eml
EML-VND-00437,EMAIL_VENDOR_DISCUSSION,VND-03976,EMP-9222,,CON-002421,,2024-07-15,EML-VND-00437.eml
EML-VND-00438,EMAIL_VENDOR_DISCUSSION,VND-04236,EMP-19363,,CON-009523,,2025-01-15,EML-VND-00438.eml
EML-VND-00439,EMAIL_VENDOR_DISCUSSION,VND-03451,EMP-24946,,CON-004647,,2025-01-27,EML-VND-00439.eml
EML-VND-00440,EMAIL_VENDOR_DISCUSSION,VND-02535,EMP-10942,,CON-002050,,2026-04-01,EML-VND-00440.eml
EML-AUD-00441,EMAIL_AUDIT_COMMUNICATION,,EMP-2823,,,INV-00253,2023-08-21,EML-AUD-00441.eml
EML-AUD-00442,EMAIL_AUDIT_COMMUNICATION,,EMP-1665,,,INV-00196,2024-10-29,EML-AUD-00442.eml
EML-AUD-00443,EMAIL_AUDIT_COMMUNICATION,,EMP-48023,,,INV-00225,2025-09-23,EML-AUD-00443.eml
EML-AUD-00444,EMAIL_AUDIT_COMMUNICATION,,EMP-50023,,,INV-00500,2023-10-30,EML-AUD-00444.eml
EML-AUD-00445,EMAIL_AUDIT_COMMUNICATION,,EMP-63942,,,INV-00014,2023-11-18,EML-AUD-00445.eml
EML-AUD-00446,EMAIL_AUDIT_COMMUNICATION,,EMP-25672,,,INV-00432,2023-08-11,EML-AUD-00446.eml
EML-AUD-00447,EMAIL_AUDIT_COMMUNICATION,,EMP-29335,,,INV-00403,2025-09-24,EML-AUD-00447.eml
EML-AUD-00448,EMAIL_AUDIT_COMMUNICATION,,EMP-7769,,,INV-00260,2025-11-20,EML-AUD-00448.eml
EML-AUD-00449,EMAIL_AUDIT_COMMUNICATION,,EMP-19132,,,INV-00201,2024-02-27,EML-AUD-00449.eml
EML-AUD-00450,EMAIL_AUDIT_COMMUNICATION,,EMP-52759,,,INV-00433,2025-11-10,EML-AUD-00450.eml
EML-AUD-00451,EMAIL_AUDIT_COMMUNICATION,,EMP-27756,,,INV-00318,2025-11-21,EML-AUD-00451.eml
EML-AUD-00452,EMAIL_AUDIT_COMMUNICATION,,EMP-68361,,,INV-00212,2026-02-14,EML-AUD-00452.eml
EML-AUD-00453,EMAIL_AUDIT_COMMUNICATION,,EMP-62779,,,INV-00011,2025-01-09,EML-AUD-00453.eml
EML-AUD-00454,EMAIL_AUDIT_COMMUNICATION,,EMP-43737,,,INV-00448,2025-09-22,EML-AUD-00454.eml
EML-AUD-00455,EMAIL_AUDIT_COMMUNICATION,,EMP-15035,,,INV-00117,2023-05-04,EML-AUD-00455.eml
EML-AUD-00456,EMAIL_AUDIT_COMMUNICATION,,EMP-55194,,,INV-00138,2023-06-16,EML-AUD-00456.eml
EML-AUD-00457,EMAIL_AUDIT_COMMUNICATION,,EMP-6792,,,INV-00361,2024-10-26,EML-AUD-00457.eml
EML-AUD-00458,EMAIL_AUDIT_COMMUNICATION,,EMP-55056,,,INV-00299,2023-04-06,EML-AUD-00458.eml
EML-AUD-00459,EMAIL_AUDIT_COMMUNICATION,,EMP-55420,,,INV-00080,2025-05-16,EML-AUD-00459.eml
EML-AUD-00460,EMAIL_AUDIT_COMMUNICATION,,EMP-59418,,,INV-00210,2025-01-24,EML-AUD-00460.eml
EML-AUD-00461,EMAIL_AUDIT_COMMUNICATION,,EMP-24900,,,INV-00431,2023-08-17,EML-AUD-00461.eml
EML-AUD-00462,EMAIL_AUDIT_COMMUNICATION,,EMP-CORP-00089,,,INV-00180,2025-12-10,EML-AUD-00462.eml
EML-AUD-00463,EMAIL_AUDIT_COMMUNICATION,,EMP-61121,,,INV-00345,2024-05-13,EML-AUD-00463.eml
EML-AUD-00464,EMAIL_AUDIT_COMMUNICATION,,EMP-37314,,,INV-00306,2025-02-20,EML-AUD-00464.eml
EML-AUD-00465,EMAIL_AUDIT_COMMUNICATION,,EMP-19550,,,INV-00013,2023-01-22,EML-AUD-00465.eml
EML-AUD-00466,EMAIL_AUDIT_COMMUNICATION,,EMP-58252,,,INV-00312,2023-02-23,EML-AUD-00466.eml
EML-AUD-00467,EMAIL_AUDIT_COMMUNICATION,,EMP-22548,,,INV-00213,2023-05-07,EML-AUD-00467.eml
EML-AUD-00468,EMAIL_AUDIT_COMMUNICATION,,EMP-56996,,,INV-00179,2025-08-01,EML-AUD-00468.eml
EML-AUD-00469,EMAIL_AUDIT_COMMUNICATION,,EMP-54444,,,INV-00316,2023-10-13,EML-AUD-00469.eml
EML-AUD-00470,EMAIL_AUDIT_COMMUNICATION,,EMP-45113,,,INV-00072,2024-10-16,EML-AUD-00470.eml
EML-AUD-00471,EMAIL_AUDIT_COMMUNICATION,,EMP-54958,,,INV-00382,2023-05-16,EML-AUD-00471.eml
EML-AUD-00472,EMAIL_AUDIT_COMMUNICATION,,EMP-63647,,,INV-00274,2025-08-20,EML-AUD-00472.eml
EML-AUD-00473,EMAIL_AUDIT_COMMUNICATION,,EMP-4954,,,INV-00244,2024-01-07,EML-AUD-00473.eml
EML-AUD-00474,EMAIL_AUDIT_COMMUNICATION,,EMP-67812,,,INV-00453,2023-08-22,EML-AUD-00474.eml
EML-AUD-00475,EMAIL_AUDIT_COMMUNICATION,,EMP-1266,,,INV-00204,2023-09-18,EML-AUD-00475.eml
EML-AUD-00476,EMAIL_AUDIT_COMMUNICATION,,EMP-29050,,,INV-00409,2025-05-08,EML-AUD-00476.eml
EML-AUD-00477,EMAIL_AUDIT_COMMUNICATION,,EMP-72548,,,INV-00129,2024-10-01,EML-AUD-00477.eml
EML-AUD-00478,EMAIL_AUDIT_COMMUNICATION,,EMP-72376,,,INV-00446,2025-05-06,EML-AUD-00478.eml
EML-AUD-00479,EMAIL_AUDIT_COMMUNICATION,,EMP-60654,,,INV-00141,2024-01-04,EML-AUD-00479.eml
EML-AUD-00480,EMAIL_AUDIT_COMMUNICATION,,EMP-47572,,,INV-00479,2025-03-27,EML-AUD-00480.eml
EML-AUD-00481,EMAIL_AUDIT_COMMUNICATION,,EMP-55761,,,INV-00031,2024-01-20,EML-AUD-00481.eml
EML-AUD-00482,EMAIL_AUDIT_COMMUNICATION,,EMP-53438,,,INV-00178,2024-02-22,EML-AUD-00482.eml
EML-AUD-00483,EMAIL_AUDIT_COMMUNICATION,,EMP-6289,,,INV-00475,2024-04-18,EML-AUD-00483.eml
EML-AUD-00484,EMAIL_AUDIT_COMMUNICATION,,EMP-34073,,,INV-00256,2023-07-13,EML-AUD-00484.eml
EML-AUD-00485,EMAIL_AUDIT_COMMUNICATION,,EMP-46524,,,INV-00060,2024-10-04,EML-AUD-00485.eml
EML-AUD-00486,EMAIL_AUDIT_COMMUNICATION,,EMP-66780,,,INV-00447,2025-05-09,EML-AUD-00486.eml
EML-AUD-00487,EMAIL_AUDIT_COMMUNICATION,,EMP-1137,,,INV-00096,2024-02-10,EML-AUD-00487.eml
EML-AUD-00488,EMAIL_AUDIT_COMMUNICATION,,EMP-24173,,,INV-00354,2025-03-14,EML-AUD-00488.eml
EML-AUD-00489,EMAIL_AUDIT_COMMUNICATION,,EMP-7216,,,INV-00254,2025-03-03,EML-AUD-00489.eml
EML-AUD-00490,EMAIL_AUDIT_COMMUNICATION,,EMP-14943,,,INV-00398,2025-02-17,EML-AUD-00490.eml
EML-AUD-00491,EMAIL_AUDIT_COMMUNICATION,,EMP-17203,,,INV-00193,2024-06-29,EML-AUD-00491.eml
EML-AUD-00492,EMAIL_AUDIT_COMMUNICATION,,EMP-1548,,,INV-00436,2025-07-08,EML-AUD-00492.eml
EML-AUD-00493,EMAIL_AUDIT_COMMUNICATION,,EMP-45,,,INV-00232,2024-08-11,EML-AUD-00493.eml
EML-AUD-00494,EMAIL_AUDIT_COMMUNICATION,,EMP-15197,,,INV-00474,2023-08-20,EML-AUD-00494.eml
EML-AUD-00495,EMAIL_AUDIT_COMMUNICATION,,EMP-50901,,,INV-00364,2024-05-15,EML-AUD-00495.eml
EML-AUD-00496,EMAIL_AUDIT_COMMUNICATION,,EMP-11657,,,INV-00257,2025-10-17,EML-AUD-00496.eml
EML-AUD-00497,EMAIL_AUDIT_COMMUNICATION,,EMP-2876,,,INV-00170,2026-03-17,EML-AUD-00497.eml
EML-AUD-00498,EMAIL_AUDIT_COMMUNICATION,,EMP-21016,,,INV-00029,2025-12-27,EML-AUD-00498.eml
EML-AUD-00499,EMAIL_AUDIT_COMMUNICATION,,EMP-41281,,,INV-00054,2023-09-28,EML-AUD-00499.eml
EML-AUD-00500,EMAIL_AUDIT_COMMUNICATION,,EMP-36807,,,INV-00264,2025-05-16,EML-AUD-00500.eml
